Disease,SymptomIndex,Symptom
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,fatigue
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,neck_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,stiff_neck
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,headache
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,pus_filled_pimples
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,bladder_discomfort
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,bladder_discomfort
urinary tract infection,Symptom_1,burning_micturition
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,joint_pain
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,high_fever
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,skin_rash
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,skin_rash
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,shivering
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,shivering
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,acidity
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,vomiting
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,skin_rash
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,indigestion
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,patches_in_throat
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,patches_in_throat
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,weight_loss
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,sunken_eyes
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,sunken_eyes
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,vomiting
bronchial asthma,Symptom_1,fatigue
bronchial asthma,Symptom_1,cough
bronchial asthma,Symptom_1,fatigue
bronchial asthma,Symptom_1,fatigue
bronchial asthma,Symptom_1,fatigue
bronchial asthma,Symptom_1,fatigue
bronchial asthma,Symptom_1,fatigue
bronchial asthma,Symptom_1,fatigue
bronchial asthma,Symptom_1,cough
bronchial asthma,Symptom_1,fatigue
hypertension,Symptom_1,headache
hypertension,Symptom_1,chest_pain
hypertension,Symptom_1,headache
hypertension,Symptom_1,headache
hypertension,Symptom_1,headache
hypertension,Symptom_1,headache
hypertension,Symptom_1,headache
hypertension,Symptom_1,chest_pain
hypertension,Symptom_1,headache
hypertension,Symptom_1,headache
migraine,Symptom_1,acidity
migraine,Symptom_1,indigestion
migraine,Symptom_1,acidity
migraine,Symptom_1,acidity
migraine,Symptom_1,acidity
migraine,Symptom_1,acidity
migraine,Symptom_1,acidity
migraine,Symptom_1,acidity
migraine,Symptom_1,acidity
migraine,Symptom_1,acidity
cervical spondylosis,Symptom_1,back_pain
cervical spondylosis,Symptom_1,back_pain
cervical spondylosis,Symptom_1,weakness_in_limbs
cervical spondylosis,Symptom_1,back_pain
cervical spondylosis,Symptom_1,back_pain
cervical spondylosis,Symptom_1,back_pain
cervical spondylosis,Symptom_1,back_pain
cervical spondylosis,Symptom_1,back_pain
cervical spondylosis,Symptom_1,weakness_in_limbs
cervical spondylosis,Symptom_1,back_pain
paralysis (brain hemorrhage),Symptom_1,vomiting
paralysis (brain hemorrhage),Symptom_1,vomiting
paralysis (brain hemorrhage),Symptom_1,headache
paralysis (brain hemorrhage),Symptom_1,vomiting
paralysis (brain hemorrhage),Symptom_1,vomiting
paralysis (brain hemorrhage),Symptom_1,vomiting
paralysis (brain hemorrhage),Symptom_1,vomiting
paralysis (brain hemorrhage),Symptom_1,headache
paralysis (brain hemorrhage),Symptom_1,vomiting
paralysis (brain hemorrhage),Symptom_1,vomiting
jaundice,Symptom_1,itching
jaundice,Symptom_1,itching
jaundice,Symptom_1,vomiting
jaundice,Symptom_1,itching
jaundice,Symptom_1,itching
jaundice,Symptom_1,itching
jaundice,Symptom_1,itching
jaundice,Symptom_1,itching
jaundice,Symptom_1,itching
jaundice,Symptom_1,itching
malaria,Symptom_1,chills
malaria,Symptom_1,chills
malaria,Symptom_1,chills
malaria,Symptom_1,vomiting
malaria,Symptom_1,chills
malaria,Symptom_1,chills
malaria,Symptom_1,chills
malaria,Symptom_1,chills
malaria,Symptom_1,chills
malaria,Symptom_1,chills
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,skin_rash
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,itching
chicken pox,Symptom_1,itching
dengue,Symptom_1,skin_rash
dengue,Symptom_1,skin_rash
dengue,Symptom_1,skin_rash
dengue,Symptom_1,skin_rash
dengue,Symptom_1,chills
dengue,Symptom_1,skin_rash
dengue,Symptom_1,skin_rash
dengue,Symptom_1,skin_rash
dengue,Symptom_1,skin_rash
dengue,Symptom_1,skin_rash
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
typhoid,Symptom_1,chills
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,vomiting
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,joint_pain
hepatitis a,Symptom_1,joint_pain
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,fatigue
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,itching
hepatitis b,Symptom_1,itching
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,yellowish_skin
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,fatigue
hepatitis c,Symptom_1,fatigue
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,vomiting
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,joint_pain
hepatitis d,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,vomiting
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
hepatitis e,Symptom_1,joint_pain
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,yellowish_skin
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,vomiting
alcoholic hepatitis,Symptom_1,vomiting
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,vomiting
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,chills
tuberculosis,Symptom_1,chills
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,chills
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,continuous_sneezing
common cold,Symptom_1,continuous_sneezing
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,fatigue
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,chills
pneumonia,Symptom_1,chills
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,constipation
dimorphic hemmorhoids(piles),Symptom_1,constipation
heart attack,Symptom_1,vomiting
heart attack,Symptom_1,vomiting
heart attack,Symptom_1,breathlessness
heart attack,Symptom_1,vomiting
heart attack,Symptom_1,vomiting
heart attack,Symptom_1,vomiting
heart attack,Symptom_1,vomiting
heart attack,Symptom_1,breathlessness
heart attack,Symptom_1,vomiting
heart attack,Symptom_1,vomiting
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,cramps
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,fatigue
varicose veins,Symptom_1,fatigue
hypothyroidism,Symptom_1,fatigue
hypothyroidism,Symptom_1,fatigue
hypothyroidism,Symptom_1,weight_gain
hypothyroidism,Symptom_1,weight_gain
hypothyroidism,Symptom_1,fatigue
hypothyroidism,Symptom_1,fatigue
hypothyroidism,Symptom_1,fatigue
hypothyroidism,Symptom_1,fatigue
hypothyroidism,Symptom_1,fatigue
hypothyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,mood_swings
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hyperthyroidism,Symptom_1,fatigue
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,fatigue
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
hypoglycemia,Symptom_1,vomiting
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,neck_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
osteoarthristis,Symptom_1,joint_pain
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,stiff_neck
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
arthritis,Symptom_1,muscle_weakness
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,headache
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
(vertigo) paroymsal  positional vertigo,Symptom_1,vomiting
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,pus_filled_pimples
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
acne,Symptom_1,skin_rash
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,bladder_discomfort
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,burning_micturition
urinary tract infection,Symptom_1,bladder_discomfort
urinary tract infection,Symptom_1,burning_micturition
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,joint_pain
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
psoriasis,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,high_fever
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
impetigo,Symptom_1,skin_rash
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,skin_rash
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,skin_rash
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
fungal infection,Symptom_1,itching
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,shivering
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,shivering
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
allergy,Symptom_1,continuous_sneezing
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,acidity
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
gerd,Symptom_1,stomach_pain
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,vomiting
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
chronic cholestasis,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,skin_rash
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
drug reaction,Symptom_1,itching
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,indigestion
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
peptic ulcer diseae,Symptom_1,vomiting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,patches_in_throat
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
aids,Symptom_1,patches_in_throat
aids,Symptom_1,muscle_wasting
aids,Symptom_1,muscle_wasting
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,weight_loss
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
diabetes,Symptom_1,fatigue
gastroenteritis,Symptom_1,vomiting
gastroenteritis,Symptom_1,vomiting
